Id,DrivetrainID,Level,IsStock,ManufacturerID,MassDiff,Price,FrontLimitedSlipTorqueAccel,FrontLimitedSlipTorqueDecel,FrontLimitedSlipRelVelClamp,FrontLimitedSlipAccelDefInputTorque,RearLimitedSlipTorqueAccel,RearLimitedSlipTorqueDecel,RearLimitedSlipRelVelClamp,RearLimitedSlipAccelDefInputTorque,CenterLimitedSlipTorqueAccel,CenterLimitedSlipTorqueDecel,CenterLimitedSlipRelVelClamp,CenterLimitedSlipAccelDefInputTorque,RearToqueSplit,TCProfileID,DifferentialProfileID
3124002,3124,2,0,167,0.0,1500,0.0,0.0,0.0,0.0,0.5,0.225,75.0,0.5,0.0,0.0,0.0,0.0,1.0,2,2
3124003,3124,3,0,167,0.0,2250,0.0,0.0,0.0,0.0,0.25,0.425,75.0,0.5,0.0,0.0,0.0,0.0,1.0,3,3
3124005,3124,5,0,167,0.0,2500,0.0,0.0,0.0,0.0,0.65,0.15,75.0,0.5,0.0,0.0,0.0,0.0,0.6,4,4
3124006,3124,6,0,167,0.0,2500,0.0,0.0,0.0,0.0,0.875,0.075,75.0,0.5,0.0,0.0,0.0,0.0,0.8,5,5
3124007,3124,7,0,167,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,75.0,0.5,1.0,1.0,0.0,0.0,0.5,6,6
3129000,3129,5,1,0,0.0,0,0.325,0.05,105.0,0.7,0.825,0.1,65.5,0.7,0.675,0.1,175.0,0.7,0.75,4,4
3129003,3129,3,0,167,0.0,2250,0.15,0.05,105.0,0.7,0.25,0.275,65.5,0.7,0.2,0.05,175.0,0.7,0.75,3,3
3129006,3129,6,0,167,0.0,2500,0.1,0.0,105.0,0.7,1.0,0.0,65.5,0.7,0.15,0.0,175.0,0.7,0.8,5,5
3129007,3129,7,0,167,0.0,2500,1.0,1.0,105.0,0.7,1.0,1.0,65.5,0.7,1.0,1.0,175.0,0.7,0.5,6,6
3133000,3133,2,1,0,0.0,0,0.15,0.075,60.0,0.4,0.675,0.1,30.0,0.4,0.25,0.075,100.0,0.4,0.78,2,2
3133003,3133,3,0,220,0.0,2250,0.25,0.05,60.0,0.4,0.375,0.25,30.0,0.4,0.3,0.05,100.0,0.4,0.78,3,3
3133005,3133,5,0,220,0.0,2500,0.475,0.05,60.0,0.4,1.0,0.075,30.0,0.4,0.875,0.1,100.0,0.4,0.6,4,4
3133006,3133,6,0,220,0.0,2500,0.1,0.0,60.0,0.4,1.0,0.0,30.0,0.4,0.2,0.0,100.0,0.4,0.8,5,5
3133007,3133,7,0,220,0.0,2500,1.0,1.0,60.0,0.4,1.0,1.0,30.0,0.4,1.0,1.0,100.0,0.4,0.5,6,6
3140000,3140,1,1,0,0.0,0,1.0,1.0,50.0,0.5,1.0,1.0,50.0,0.5,0.45,0.3,125.0,0.5,0.5,6,6
3140002,3140,2,0,25,0.0,1500,0.1,0.075,50.0,0.5,0.4,0.175,50.0,0.5,0.2,0.075,125.0,0.5,0.5,2,2
3140003,3140,3,0,25,0.0,2250,0.125,0.05,50.0,0.5,0.175,0.3,50.0,0.5,0.15,0.05,125.0,0.5,0.5,3,3
3140005,3140,5,0,25,0.0,2500,0.225,0.05,50.0,0.5,0.525,0.1,50.0,0.5,0.6,0.1,125.0,0.5,0.6,4,4
3140006,3140,6,0,25,0.0,2500,0.1,0.0,50.0,0.5,0.825,0.0,50.0,0.5,0.125,0.0,125.0,0.5,0.8,5,5
3140007,3140,7,0,25,0.0,2500,1.0,1.0,50.0,0.5,1.0,1.0,50.0,0.5,1.0,1.0,125.0,0.5,0.5,6,6
3141000,3141,1,1,0,0.0,0,0.15,0.075,75.0,0.5,0.675,0.125,37.5,0.5,0.225,0.075,125.0,0.5,0.8,2,2
3141002,3141,2,0,0,0.0,1500,0.175,0.1,75.0,0.5,0.775,0.125,37.5,0.5,0.275,0.1,125.0,0.5,0.8,2,2
3141003,3141,3,0,0,0.0,2250,0.2,0.1,75.0,0.5,0.325,0.25,37.5,0.5,0.225,0.075,125.0,0.5,0.8,3,3
3141005,3141,5,0,0,0.0,2500,0.4,0.075,75.0,0.5,1.0,0.075,37.5,0.5,0.75,0.15,125.0,0.5,0.6,4,4
3141006,3141,6,0,0,0.0,2500,0.1,0.0,75.0,0.5,1.0,0.0,37.5,0.5,0.175,0.025,125.0,0.5,0.8,5,5
3141007,3141,7,0,0,0.0,2500,1.0,1.0,75.0,0.5,1.0,1.0,37.5,0.5,1.0,1.0,125.0,0.5,0.5,6,6
3146000,3146,5,1,0,0.0,0,0.325,0.05,120.0,0.8,0.9,0.1,75.0,0.8,0.75,0.1,200.0,0.8,0.6,4,4
3146003,3146,3,0,180,0.0,2250,0.175,0.05,120.0,0.8,0.325,0.275,75.0,0.8,0.225,0.05,200.0,0.8,0.6,3,3
3146006,3146,6,0,180,0.0,2500,0.1,0.0,120.0,0.8,1.0,0.0,75.0,0.8,0.15,0.0,200.0,0.8,0.8,5,5
3146007,3146,7,0,180,0.0,2500,1.0,1.0,120.0,0.8,1.0,1.0,75.0,0.8,1.0,1.0,200.0,0.8,0.5,6,6
3148000,3148,1,1,0,0.0,0,0.125,0.1,90.0,0.6,0.75,0.125,45.0,0.6,0.25,0.1,150.0,0.6,0.7,2,2
3148002,3148,2,0,118,0.0,1500,0.15,0.1,90.0,0.6,0.85,0.15,45.0,0.6,0.275,0.1,150.0,0.6,0.7,2,2
3148003,3148,3,0,118,0.0,2250,0.175,0.1,90.0,0.6,0.35,0.25,45.0,0.6,0.2,0.075,150.0,0.6,0.7,3,3
3148005,3148,5,0,118,0.0,2500,0.35,0.075,90.0,0.6,1.0,0.075,45.0,0.6,0.725,0.15,150.0,0.6,0.6,4,4
3148006,3148,6,0,118,0.0,2500,0.1,0.0,90.0,0.6,1.0,0.0,45.0,0.6,0.15,0.05,150.0,0.6,0.8,5,5
3148007,3148,7,0,118,0.0,2500,1.0,1.0,90.0,0.6,1.0,1.0,45.0,0.6,1.0,1.0,150.0,0.6,0.5,6,6
3149000,3149,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.3,100.0,0.5,0.0,0.0,0.0,0.0,1.0,3,3
3149002,3149,2,0,238,0.0,1500,0.0,0.0,0.0,0.0,0.525,0.225,100.0,0.5,0.0,0.0,0.0,0.0,1.0,2,2
3149003,3149,3,0,238,0.0,2250,0.0,0.0,0.0,0.0,0.3,0.425,100.0,0.5,0.0,0.0,0.0,0.0,1.0,3,3
3149005,3149,5,0,238,0.0,2500,0.0,0.0,0.0,0.0,0.675,0.15,100.0,0.5,0.0,0.0,0.0,0.0,0.6,4,4
3149006,3149,6,0,238,0.0,2500,0.0,0.0,0.0,0.0,0.9,0.075,100.0,0.5,0.0,0.0,0.0,0.0,0.8,5,5
3149007,3149,7,0,238,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.5,1.0,1.0,0.0,0.0,0.5,6,6
3151000,3151,1,1,0,0.0,0,0.1,0.05,40.0,0.4,0.575,0.075,22.0,0.4,0.3,0.175,100.0,0.4,0.62,1,1
3151002,3151,2,0,238,0.0,1500,0.15,0.1,40.0,0.4,0.75,0.1,22.0,0.4,0.275,0.1,100.0,0.4,0.62,2,2
3151003,3151,3,0,238,0.0,2250,0.175,0.1,40.0,0.4,0.4,0.225,22.0,0.4,0.25,0.075,100.0,0.4,0.62,3,3
3151005,3151,5,0,238,0.0,2500,0.375,0.075,40.0,0.4,1.0,0.075,22.0,0.4,0.8,0.15,100.0,0.4,0.6,4,4
3151006,3151,6,0,238,0.0,2500,0.1,0.0,40.0,0.4,1.0,0.0,22.0,0.4,0.175,0.025,100.0,0.4,0.8,5,5
3151007,3151,7,0,238,0.0,2500,1.0,1.0,40.0,0.4,1.0,1.0,22.0,0.4,1.0,1.0,100.0,0.4,0.5,6,6
3159000,3159,3,1,1,0.0,0,0.0,0.0,0.0,0.0,0.375,0.65,60.0,0.3,0.0,0.0,0.0,0.0,1.0,3,3
3159005,3159,5,0,192,0.0,2500,0.0,0.0,0.0,0.0,0.8,0.25,60.0,0.3,0.0,0.0,0.0,0.0,0.6,4,4
3159006,3159,6,0,192,0.0,2500,0.0,0.0,0.0,0.0,0.95,0.2,60.0,0.3,0.0,0.0,0.0,0.0,0.8,5,5
3159007,3159,7,0,192,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,60.0,0.3,1.0,1.0,0.0,0.0,0.5,6,6
3166000,3166,6,1,0,0.0,0,0.0,0.0,0.0,0.0,0.9,0.075,90.0,0.9,0.0,0.0,0.0,0.0,1.0,5,5
3166003,3166,3,0,0,0.0,2250,0.0,0.0,0.0,0.0,0.325,0.425,90.0,0.9,0.0,0.0,0.0,0.0,1.0,3,3
3166005,3166,5,0,0,0.0,2500,0.0,0.0,0.0,0.0,0.725,0.15,90.0,0.9,0.0,0.0,0.0,0.0,0.6,4,4
3166007,3166,7,0,0,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,90.0,0.9,1.0,1.0,0.0,0.0,0.5,6,6
3167000,3167,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.525,0.075,60.0,0.4,0.0,0.0,0.0,0.0,1.0,4,4
3167002,3167,2,0,0,0.0,1500,0.0,0.0,0.0,0.0,0.55,0.175,60.0,0.4,0.0,0.0,0.0,0.0,1.0,2,2
3167003,3167,3,0,0,0.0,2250,0.0,0.0,0.0,0.0,0.35,0.375,60.0,0.4,0.0,0.0,0.0,0.0,1.0,3,3
3167005,3167,5,0,0,0.0,2500,0.0,0.0,0.0,0.0,0.775,0.125,60.0,0.4,0.0,0.0,0.0,0.0,0.6,4,4
3167006,3167,6,0,0,0.0,2500,0.0,0.0,0.0,0.0,0.925,0.05,60.0,0.4,0.0,0.0,0.0,0.0,0.8,5,5
3167007,3167,7,0,0,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,60.0,0.4,1.0,1.0,0.0,0.0,0.5,6,6
3169000,3169,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.475,0.2,75.0,0.5,0.0,0.0,0.0,0.0,1.0,2,2
3169002,3169,2,0,108,0.0,1500,0.0,0.0,0.0,0.0,0.55,0.225,75.0,0.5,0.0,0.0,0.0,0.0,1.0,2,2
3169003,3169,3,0,108,0.0,2250,0.0,0.0,0.0,0.0,0.325,0.425,75.0,0.5,0.0,0.0,0.0,0.0,1.0,3,3
3169005,3169,5,0,108,0.0,2500,0.0,0.0,0.0,0.0,0.725,0.15,75.0,0.5,0.0,0.0,0.0,0.0,0.6,4,4
3169006,3169,6,0,108,0.0,2500,0.0,0.0,0.0,0.0,0.9,0.075,75.0,0.5,0.0,0.0,0.0,0.0,0.8,5,5
3169007,3169,7,0,108,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,75.0,0.5,1.0,1.0,0.0,0.0,0.5,6,6
3171000,3171,6,1,0,0.0,0,0.0,0.0,0.0,0.0,0.975,0.175,90.0,0.9,0.0,0.0,0.0,0.0,1.0,5,5
3171003,3171,3,0,167,0.0,2250,0.0,0.0,0.0,0.0,0.425,0.575,90.0,0.9,0.0,0.0,0.0,0.0,1.0,3,3
3171005,3171,5,0,167,0.0,2500,0.0,0.0,0.0,0.0,0.875,0.225,90.0,0.9,0.0,0.0,0.0,0.0,0.6,4,4
3171007,3171,7,0,167,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,90.0,0.9,1.0,1.0,0.0,0.0,0.5,6,6
3185000,3185,7,1,0,0.0,0,0.425,0.175,90.0,0.9,1.0,1.0,90.0,0.9,1.0,1.0,225.0,0.9,0.7,6,6
3185003,3185,3,0,25,0.0,2250,0.15,0.1,90.0,0.9,0.175,0.3,90.0,0.9,0.175,0.075,225.0,0.9,0.7,3,3
3185005,3185,5,0,25,0.0,2500,0.3,0.075,90.0,0.9,0.525,0.1,90.0,0.9,0.675,0.15,225.0,0.9,0.6,4,4
3185006,3185,6,0,25,0.0,2500,0.1,0.0,90.0,0.9,0.8,0.0,90.0,0.9,0.15,0.025,225.0,0.9,0.8,5,5
3186000,3186,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.45,0.2,75.0,0.5,0.0,0.0,0.0,0.0,1.0,5,2
3186002,3186,2,0,167,0.0,1500,0.0,0.0,0.0,0.0,0.525,0.25,75.0,0.5,0.0,0.0,0.0,0.0,1.0,2,2
3186003,3186,3,0,167,0.0,2250,0.0,0.0,0.0,0.0,0.3,0.475,75.0,0.5,0.0,0.0,0.0,0.0,1.0,3,3
3186005,3186,5,0,167,0.0,2500,0.0,0.0,0.0,0.0,0.675,0.175,75.0,0.5,0.0,0.0,0.0,0.0,0.6,4,4
3186006,3186,6,0,167,0.0,2500,0.0,0.0,0.0,0.0,0.9,0.1,75.0,0.5,0.0,0.0,0.0,0.0,0.8,5,5
3186007,3186,7,0,167,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,75.0,0.5,1.0,1.0,0.0,0.0,0.5,6,6
3187000,3187,7,1,0,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,1.0,0.0,0.0,1.0,6,6
3187003,3187,3,0,0,0.0,2250,0.0,0.0,0.0,0.0,0.4,0.45,100.0,1.0,0.0,0.0,0.0,0.0,1.0,3,3
3187005,3187,5,0,0,0.0,2500,0.0,0.0,0.0,0.0,0.825,0.15,100.0,1.0,0.0,0.0,0.0,0.0,0.6,4,4
3187006,3187,6,0,0,0.0,2500,0.0,0.0,0.0,0.0,0.95,0.1,100.0,1.0,0.0,0.0,0.0,0.0,0.8,5,5
3188000,3188,1,1,0,0.0,0,0.45,0.175,100.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,250.0,1.0,0.5,6,6
3188002,3188,2,0,0,0.0,1500,0.15,0.125,100.0,1.0,0.55,0.225,100.0,1.0,0.325,0.15,250.0,1.0,0.5,2,2
3188003,3188,3,0,0,0.0,2250,0.15,0.1,100.0,1.0,0.225,0.375,100.0,1.0,0.225,0.1,250.0,1.0,0.5,3,3
3188005,3188,5,0,0,0.0,2500,0.3,0.075,100.0,1.0,0.6,0.125,100.0,1.0,0.775,0.175,250.0,1.0,0.6,4,4
3188006,3188,6,0,0,0.0,2500,0.1,0.0,100.0,1.0,0.85,0.05,100.0,1.0,0.175,0.05,250.0,1.0,0.8,5,5
3188007,3188,7,0,0,0.0,2500,1.0,1.0,100.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,250.0,1.0,0.5,6,6
3193000,3193,5,1,0,0.0,0,0.4,0.05,90.0,0.6,1.0,0.1,56.5,0.6,0.875,0.1,150.0,0.6,0.6,4,4
3193003,3193,3,0,0,0.0,2250,0.2,0.05,90.0,0.6,0.375,0.275,56.5,0.6,0.275,0.05,150.0,0.6,0.6,3,3
3193006,3193,6,0,0,0.0,2500,0.1,0.0,90.0,0.6,1.0,0.0,56.5,0.6,0.2,0.0,150.0,0.6,0.8,5,5
3193007,3193,7,0,0,0.0,2500,1.0,1.0,90.0,0.6,1.0,1.0,56.5,0.6,1.0,1.0,150.0,0.6,0.5,6,6
3195000,3195,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.45,0.15,75.0,0.5,0.0,0.0,0.0,0.0,1.0,2,2
3195002,3195,2,0,238,0.0,1500,0.0,0.0,0.0,0.0,0.5,0.175,75.0,0.5,0.0,0.0,0.0,0.0,1.0,2,2
3195003,3195,3,0,238,0.0,2250,0.0,0.0,0.0,0.0,0.275,0.325,75.0,0.5,0.0,0.0,0.0,0.0,1.0,3,3
3195005,3195,5,0,238,0.0,2500,0.0,0.0,0.0,0.0,0.65,0.1,75.0,0.5,0.0,0.0,0.0,0.0,0.6,4,4
3195006,3195,6,0,238,0.0,2500,0.0,0.0,0.0,0.0,0.875,0.025,75.0,0.5,0.0,0.0,0.0,0.0,0.8,5,5
3195007,3195,7,0,238,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,75.0,0.5,1.0,1.0,0.0,0.0,0.5,6,6
3196000,3196,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.625,0.25,105.0,0.7,0.0,0.0,0.0,0.0,1.0,1,2
3196002,3196,2,0,35,0.0,1500,0.0,0.0,0.0,0.0,0.7,0.275,105.0,0.7,0.0,0.0,0.0,0.0,1.0,2,2
3196003,3196,3,0,35,0.0,2250,0.0,0.0,0.0,0.0,0.375,0.5,105.0,0.7,0.0,0.0,0.0,0.0,1.0,3,3
3196005,3196,5,0,35,0.0,2500,0.0,0.0,0.0,0.0,0.8,0.175,105.0,0.7,0.0,0.0,0.0,0.0,0.6,4,4
3196006,3196,6,0,35,0.0,2500,0.0,0.0,0.0,0.0,0.95,0.125,105.0,0.7,0.0,0.0,0.0,0.0,0.8,5,5
3196007,3196,7,0,35,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,105.0,0.7,1.0,1.0,0.0,0.0,0.5,6,6
3197000,3197,1,1,0,0.0,0,0.225,0.025,60.0,0.4,0.7,0.05,37.5,0.4,0.575,0.075,100.0,0.4,0.63,4,4
3197002,3197,2,0,0,0.0,1500,0.15,0.075,60.0,0.4,0.75,0.15,37.5,0.4,0.3,0.075,100.0,0.4,0.63,2,2
3197003,3197,3,0,0,0.0,2250,0.175,0.05,60.0,0.4,0.425,0.275,37.5,0.4,0.275,0.05,100.0,0.4,0.63,3,3
3197005,3197,5,0,0,0.0,2500,0.35,0.05,60.0,0.4,1.0,0.1,37.5,0.4,0.85,0.125,100.0,0.4,0.63,4,4
3197006,3197,6,0,0,0.0,2500,0.1,0.0,60.0,0.4,1.0,0.0,37.5,0.4,0.2,0.0,100.0,0.4,0.63,5,5
3197007,3197,7,0,0,0.0,2500,1.0,1.0,60.0,0.4,1.0,1.0,37.5,0.4,1.0,1.0,100.0,0.4,0.63,6,6
3198000,3198,1,1,0,0.0,0,0.1,0.05,50.0,0.5,0.575,0.075,28.0,0.5,0.275,0.175,125.0,0.5,0.6,1,1
3198002,3198,2,0,54,0.0,1500,0.125,0.1,50.0,0.5,0.75,0.125,28.0,0.5,0.25,0.1,125.0,0.5,0.6,2,2
3198003,3198,3,0,54,0.0,2250,0.15,0.075,50.0,0.5,0.325,0.2,28.0,0.5,0.2,0.075,125.0,0.5,0.6,3,3
3198005,3198,5,0,54,0.0,2500,0.3,0.05,50.0,0.5,0.975,0.075,28.0,0.5,0.675,0.125,125.0,0.5,0.6,4,4
3198006,3198,6,0,54,0.0,2500,0.1,0.0,50.0,0.5,1.0,0.0,28.0,0.5,0.15,0.025,125.0,0.5,0.8,5,5
3198007,3198,7,0,54,0.0,2500,1.0,1.0,50.0,0.5,1.0,1.0,28.0,0.5,1.0,1.0,125.0,0.5,0.5,6,6
3200000,3200,1,1,0,0.0,0,0.1,0.1,60.0,0.4,0.6,0.1,30.0,0.4,0.2,0.1,100.0,0.4,0.8,2,2
3200002,3200,2,0,142,0.0,1500,0.125,0.1,60.0,0.4,0.7,0.125,30.0,0.4,0.225,0.1,100.0,0.4,0.8,2,2
3200003,3200,3,0,142,0.0,2250,0.175,0.15,60.0,0.4,0.3,0.25,30.0,0.4,0.175,0.075,100.0,0.4,0.8,3,3
3200005,3200,5,0,142,0.0,2500,0.325,0.1,60.0,0.4,1.0,0.075,30.0,0.4,0.675,0.175,100.0,0.4,0.6,4,4
3200006,3200,6,0,142,0.0,2500,0.1,0.0,60.0,0.4,1.0,0.0,30.0,0.4,0.15,0.05,100.0,0.4,0.8,5,5
3200007,3200,7,0,142,0.0,2500,1.0,1.0,60.0,0.4,1.0,1.0,30.0,0.4,1.0,1.0,100.0,0.4,0.5,6,6
3201000,3201,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.225,0.3,140.0,0.7,0.0,0.0,0.0,0.0,1.0,2,3
3201002,3201,2,0,238,0.0,1500,0.0,0.0,0.0,0.0,0.6,0.225,140.0,0.7,0.0,0.0,0.0,0.0,1.0,2,2
3201003,3201,3,0,238,0.0,2250,0.0,0.0,0.0,0.0,0.275,0.35,140.0,0.7,0.0,0.0,0.0,0.0,1.0,3,3
3201005,3201,5,0,238,0.0,2500,0.0,0.0,0.0,0.0,0.675,0.125,140.0,0.7,0.0,0.0,0.0,0.0,0.6,4,4
3201006,3201,6,0,238,0.0,2500,0.0,0.0,0.0,0.0,0.875,0.025,140.0,0.7,0.0,0.0,0.0,0.0,0.8,5,5
3201007,3201,7,0,238,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,140.0,0.7,1.0,1.0,0.0,0.0,0.5,6,6
3204000,3204,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.1,0.0,0.0,0.0,0.0,1.0,7,0
3204001,3204,1,0,167,0.0,750,0.0,0.0,0.0,0.0,0.225,0.075,7.5,0.1,0.0,0.0,0.0,0.0,1.0,1,1
3204002,3204,2,0,167,0.0,1500,0.0,0.0,0.0,0.0,0.3,0.125,7.5,0.1,0.0,0.0,0.0,0.0,1.0,2,2
3204003,3204,3,0,167,0.0,2250,0.0,0.0,0.0,0.0,0.175,0.3,7.5,0.1,0.0,0.0,0.0,0.0,1.0,3,3
3204005,3204,5,0,167,0.0,2500,0.0,0.0,0.0,0.0,0.525,0.1,7.5,0.1,0.0,0.0,0.0,0.0,0.6,4,4
3204006,3204,6,0,167,0.0,2500,0.0,0.0,0.0,0.0,0.825,0.0,7.5,0.1,0.0,0.0,0.0,0.0,0.8,5,5
3204007,3204,7,0,167,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,7.5,0.1,1.0,1.0,0.0,0.0,0.5,6,6
3206000,3206,7,1,0,0.0,0,1.0,1.0,50.0,1.0,1.0,1.0,50.0,1.0,1.0,1.0,100.0,1.0,0.65,6,6
3206003,3206,3,0,167,0.0,2250,0.15,0.125,100.0,1.0,0.175,0.325,100.0,1.0,0.2,0.1,250.0,1.0,0.65,3,3
3206005,3206,5,0,167,0.0,2500,0.325,0.1,100.0,1.0,0.55,0.125,100.0,1.0,0.7,0.175,250.0,1.0,0.6,4,4
3206006,3206,6,0,167,0.0,2500,0.1,0.0,100.0,1.0,0.825,0.025,100.0,1.0,0.15,0.05,250.0,1.0,0.8,5,5
3207000,3207,1,1,0,0.0,0,0.1,0.05,45.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
3207002,3207,2,0,237,0.0,1500,0.1,0.075,45.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
3207003,3207,3,0,237,0.0,2250,0.15,0.05,45.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
3207005,3207,5,0,237,0.0,2500,0.3,0.05,45.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4,4
3207007,3207,7,0,237,0.0,2500,1.0,1.0,45.0,0.3,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,6,6
3209000,3209,1,1,0,0.0,0,0.15,0.05,90.0,0.6,0.7,0.075,56.5,0.6,0.475,0.075,150.0,0.6,0.3,4,4
3209002,3209,2,0,418,0.0,1500,0.1,0.1,90.0,0.6,0.725,0.15,56.5,0.6,0.225,0.1,150.0,0.6,0.3,2,2
3209003,3209,3,0,418,0.0,2250,0.1,0.05,90.0,0.6,0.325,0.275,56.5,0.6,0.15,0.05,150.0,0.6,0.3,3,3
3209005,3209,5,0,418,0.0,2500,0.2,0.05,90.0,0.6,0.9,0.1,56.5,0.6,0.625,0.1,150.0,0.6,0.6,4,4
3209006,3209,6,0,418,0.0,2500,0.1,0.0,90.0,0.6,1.0,0.0,56.5,0.6,0.125,0.0,150.0,0.6,0.8,5,5
3209007,3209,7,0,418,0.0,2500,1.0,1.0,90.0,0.6,1.0,1.0,56.5,0.6,1.0,1.0,150.0,0.6,0.5,6,6
3210000,3210,7,1,0,0.0,0,0.0,0.0,0.0,0.0,0.75,0.45,70.0,0.7,0.0,0.0,0.0,0.0,1.0,6,6
3210003,3210,3,0,418,0.0,2250,0.0,0.0,0.0,0.0,0.35,0.375,70.0,0.7,0.0,0.0,0.0,0.0,1.0,3,3
3210005,3210,5,0,418,0.0,2500,0.0,0.0,0.0,0.0,0.775,0.125,70.0,0.7,0.0,0.0,0.0,0.0,0.6,4,4
3210006,3210,6,0,418,0.0,2500,0.0,0.0,0.0,0.0,0.95,0.05,70.0,0.7,0.0,0.0,0.0,0.0,0.8,5,5
3212000,3212,1,1,0,0.0,0,0.125,0.075,75.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
3212002,3212,2,0,237,0.0,1500,0.15,0.075,75.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
3212003,3212,3,0,237,0.0,2250,0.175,0.05,75.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3
3212005,3212,5,0,237,0.0,2500,0.325,0.05,75.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4,4
3212007,3212,7,0,237,0.0,2500,1.0,1.0,75.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,6,6
3214000,3214,1,1,0,0.0,0,0.075,0.025,30.0,0.3,0.475,0.075,16.5,0.3,0.225,0.125,75.0,0.3,0.5,1,1
3214002,3214,2,0,194,0.0,1500,0.075,0.075,30.0,0.3,0.625,0.1,16.5,0.3,0.2,0.075,75.0,0.3,0.5,2,2
3214003,3214,3,0,194,0.0,2250,0.125,0.05,30.0,0.3,0.325,0.2,16.5,0.3,0.15,0.05,75.0,0.3,0.5,3,3
3214005,3214,5,0,194,0.0,2500,0.25,0.05,30.0,0.3,0.975,0.075,16.5,0.3,0.625,0.125,75.0,0.3,0.6,4,4
3214006,3214,6,0,194,0.0,2500,0.1,0.0,30.0,0.3,1.0,0.0,16.5,0.3,0.125,0.025,75.0,0.3,0.8,5,5
3214007,3214,7,0,194,0.0,2500,1.0,1.0,30.0,0.3,1.0,1.0,16.5,0.3,1.0,1.0,75.0,0.3,0.5,6,6
3218000,3218,3,1,1,0.0,0,0.125,0.075,120.0,0.6,0.375,0.25,48.0,0.6,0.125,0.075,150.0,0.6,0.75,8,3
3218005,3218,5,0,0,0.0,2500,0.25,0.075,120.0,0.6,1.0,0.075,48.0,0.6,0.575,0.125,150.0,0.6,0.6,4,4
3218006,3218,6,0,0,0.0,2500,0.1,0.0,120.0,0.6,1.0,0.0,48.0,0.6,0.125,0.025,150.0,0.6,0.8,5,5
3218007,3218,7,0,0,0.0,2500,1.0,1.0,120.0,0.6,1.0,1.0,48.0,0.6,1.0,1.0,150.0,0.6,0.5,6,6
3219000,3219,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.25,0.4,120.0,0.6,0.0,0.0,0.0,0.0,1.0,3,3
3219002,3219,2,0,0,0.0,1500,0.0,0.0,0.0,0.0,0.6,0.275,120.0,0.6,0.0,0.0,0.0,0.0,1.0,2,2
3219003,3219,3,0,0,0.0,2250,0.0,0.0,0.0,0.0,0.325,0.525,120.0,0.6,0.0,0.0,0.0,0.0,1.0,3,3
3219005,3219,5,0,0,0.0,2500,0.0,0.0,0.0,0.0,0.725,0.2,120.0,0.6,0.0,0.0,0.0,0.0,0.6,4,4
3219006,3219,6,0,0,0.0,2500,0.0,0.0,0.0,0.0,0.9,0.15,120.0,0.6,0.0,0.0,0.0,0.0,0.8,5,5
3219007,3219,7,0,0,0.0,2500,1.0,1.0,0.0,0.0,1.0,1.0,120.0,0.6,1.0,1.0,0.0,0.0,0.5,6,6
3227000,3227,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.3,100.0,0.5,0.0,0.0,0.0,0.0,1.0,2,3
