Id,DrivetrainID,Level,IsStock,ManufacturerID,MassDiff,Price,MomentInertia,GearShiftTime,FinalDriveRatio,NumGears,GearRatio0,GearRatio1,GearRatio2,GearRatio3,GearRatio4,GearRatio5,GearRatio6,GearRatio7,GearRatio8,CVTShiftTime,GearRatio9,GearRatio10
3304000,3304,0,1,0,0.0,0,0.0097,0.02,4.38,8,-2.98,3.33,2.29,1.73,1.37,1.11,0.88,0.64,-1.0,-1.0,-1.0,-1.0
3304002,3304,2,0,0,0.0,1600,0.0077,0.02,4.38,8,-2.98,3.33,2.29,1.73,1.37,1.11,0.88,0.64,-1.0,-1.0,-1.0,-1.0
3304003,3304,3,0,0,0.0,2400,0.0068,0.02,4.38,8,-2.98,3.33,2.29,1.73,1.37,1.11,0.88,0.64,-1.0,-1.0,-1.0,-1.0
3304004,3304,6,0,0,-2.0,3000,0.0068,0.02,3.566,7,-2.98,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
3304005,3304,8,0,0,2.0,3000,0.0068,0.02,3.1698,9,-2.98,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
3304006,3304,9,0,0,4.0,3000,0.0068,0.02,3.7049,10,-2.98,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
3304007,3304,10,0,0,6.0,3000,0.0068,0.02,3.9622,11,-2.98,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
3305000,3305,0,1,0,0.0,0,0.0094,0.02,4.44,8,-2.7,3.15,2.0,1.41,1.1,0.86,0.715,0.62,-1.0,-1.0,-1.0,-1.0
3305002,3305,2,0,0,0.0,1600,0.0075,0.02,4.44,8,-2.7,3.15,2.0,1.41,1.1,0.86,0.715,0.62,-1.0,-1.0,-1.0,-1.0
3305003,3305,3,0,0,0.0,2400,0.0066,0.02,4.44,8,-2.7,3.15,2.0,1.41,1.1,0.86,0.715,0.62,-1.0,-1.0,-1.0,-1.0
3305004,3305,6,0,0,-2.0,3000,0.0066,0.02,3.9209,7,-2.7,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
3305005,3305,8,0,0,2.0,3000,0.0066,0.02,3.4853,9,-2.7,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
3305006,3305,9,0,0,4.0,3000,0.0066,0.02,4.0737,10,-2.7,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
3305007,3305,10,0,0,6.0,3000,0.0066,0.02,4.3566,11,-2.7,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
3306000,3306,0,1,0,0.0,0,0.0127,0.16,4.25,6,-3.15,3.15,1.93,1.41,1.11,0.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3306001,3306,1,0,0,0.0,800,0.0115,0.16,3.24,6,-3.15,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3306002,3306,2,0,0,0.0,1600,0.0102,0.16,3.24,6,-3.15,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3306003,3306,3,0,0,0.0,2400,0.0089,0.02,3.42,7,-3.15,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
3306004,3306,7,0,0,4.0,3000,0.0089,0.02,3.4238,8,-3.15,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
3306005,3306,8,0,0,6.0,3000,0.0089,0.02,3.0434,9,-3.15,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
3306006,3306,9,0,0,8.0,3000,0.0089,0.02,3.5572,10,-3.15,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
3306007,3306,10,0,0,10.0,3000,0.0089,0.02,3.8042,11,-3.15,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
3310000,3310,3,1,0,0.0,0,0.01,0.02,3.55,7,-3.0,3.0,2.0,1.5,1.25,1.087,0.962,-1.0,-1.0,-1.0,-1.0,-1.0
3310004,3310,7,0,0,2.0,3000,0.009,0.02,2.8834,8,-3.0,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
3310005,3310,8,0,0,4.0,3000,0.009,0.02,2.563,9,-3.0,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
3310006,3310,9,0,0,6.0,3000,0.009,0.02,2.9957,10,-3.0,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
3310007,3310,10,0,0,8.0,3000,0.009,0.02,3.2038,11,-3.0,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
3325000,3325,3,1,0,0.0,0,0.0099,0.02,3.79,7,-2.64,2.64,1.925,1.473,1.186,1.0,0.881,-1.0,-1.0,-1.0,-1.0,-1.0
3325004,3325,7,0,0,2.0,3000,0.0089,0.02,3.2115,8,-2.64,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
3325005,3325,8,0,0,4.0,3000,0.0089,0.02,2.8546,9,-2.64,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
3325006,3325,9,0,0,6.0,3000,0.0089,0.02,3.3366,10,-2.64,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
3325007,3325,10,0,0,8.0,3000,0.0089,0.02,3.5683,11,-2.64,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
3327000,3327,3,1,0,0.0,0,0.0108,0.04,3.75,7,-4.2,3.077,2.25,1.778,1.45,1.227,1.095,-1.0,-1.0,-1.0,-1.0,-1.0
3327004,3327,7,0,0,2.0,3000,0.0097,0.02,4.2892,8,-4.2,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
3327005,3327,8,0,0,4.0,3000,0.0097,0.02,3.8126,9,-4.2,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
3327006,3327,9,0,0,6.0,3000,0.0097,0.02,4.4563,10,-4.2,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
3327007,3327,10,0,0,8.0,3000,0.0097,0.02,4.7658,11,-4.2,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
3328000,3328,0,1,0,0.0,0,0.0136,0.02,3.06,10,-4.798,5.354,3.243,2.252,1.636,1.211,1.0,0.865,0.717,-1.0,0.601,-1.0
3328002,3328,2,0,0,0.0,1600,0.0109,0.02,3.06,10,-4.798,5.354,3.243,2.252,1.636,1.211,1.0,0.865,0.717,-1.0,0.601,-1.0
3328003,3328,3,0,0,0.0,2400,0.0095,0.02,3.06,10,-4.798,5.354,3.243,2.252,1.636,1.211,1.0,0.865,0.717,-1.0,0.601,-1.0
3328004,3328,6,0,0,-6.0,3000,0.0095,0.02,3.2391,7,-4.798,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
3328005,3328,7,0,0,-4.0,3000,0.0095,0.02,3.2391,8,-4.798,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
3328006,3328,8,0,0,-2.0,3000,0.0095,0.02,2.8792,9,-4.798,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
3328007,3328,10,0,0,2.0,3000,0.0095,0.02,3.599,11,-4.798,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
3333000,3333,0,1,0,0.0,0,0.0201,0.05,4.1,9,-3.3,4.71,3.13,2.1,1.67,1.28,1.0,0.84,0.67,-1.0,-1.0,-1.0
3333002,3333,2,0,0,0.0,1600,0.0161,0.04,4.1,9,-3.3,4.71,3.13,2.1,1.67,1.28,1.0,0.84,0.67,-1.0,-1.0,-1.0
3333003,3333,3,0,0,0.0,2400,0.0141,0.02,4.1,9,-3.3,4.71,3.13,2.1,1.67,1.28,1.0,0.84,0.67,-1.0,-1.0,-1.0
3333004,3333,6,0,0,-4.0,3000,0.0141,0.02,4.407,7,-3.3,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
3333005,3333,7,0,0,-2.0,3000,0.0141,0.02,4.407,8,-3.3,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
3333006,3333,9,0,0,2.0,3000,0.0141,0.02,4.5787,10,-3.3,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
3333007,3333,10,0,0,4.0,3000,0.0141,0.02,4.8967,11,-3.3,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
3335000,3335,0,1,0,0.0,0,0.0151,0.16,4.125,6,-3.266,3.285,1.85,1.272,0.954,0.74,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3335002,3335,2,0,0,0.0,1600,0.0121,0.16,4.13,6,-3.266,3.285,1.85,1.272,0.954,0.74,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3335003,3335,3,0,0,0.0,2400,0.0106,0.02,3.44,7,-3.266,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
3335004,3335,7,0,0,4.0,3000,0.0106,0.02,3.4413,8,-3.266,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
3335005,3335,8,0,0,6.0,3000,0.0106,0.02,3.0589,9,-3.266,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
3335006,3335,9,0,0,8.0,3000,0.0106,0.02,3.5753,10,-3.266,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
3335007,3335,10,0,0,10.0,3000,0.0106,0.02,3.8236,11,-3.266,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
3339000,3339,0,1,0,0.0,0,0.0204,0.22,4.125,5,-3.8,3.8,2.059,1.364,1.036,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3339001,3339,1,0,0,0.0,800,0.0184,0.22,4.125,6,-3.8,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3339002,3339,2,0,0,0.0,1600,0.0163,0.16,3.5,6,-3.8,2.89,1.99,1.49,1.16,0.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3339003,3339,3,0,0,0.0,2400,0.0143,0.02,2.34,7,-3.8,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
3339004,3339,7,0,0,6.0,3000,0.0143,0.02,2.3379,8,-3.8,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
3339005,3339,8,0,0,8.0,3000,0.0143,0.02,2.2,9,-3.8,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
3339006,3339,9,0,0,10.0,3000,0.0143,0.02,2.429,10,-3.8,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
3339007,3339,10,0,0,12.0,3000,0.0143,0.02,2.5976,11,-3.8,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
3349000,3349,0,1,0,0.0,0,0.0117,0.2,3.46,5,-2.23,2.84,1.55,1.0,0.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3349002,3349,2,0,0,0.0,1600,0.0094,0.2,3.46,5,-2.23,2.84,1.55,1.0,0.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3349003,3349,3,0,0,0.0,2400,0.0082,0.02,3.03,7,-2.23,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
3349004,3349,7,0,0,6.0,3000,0.0082,0.02,3.4274,8,-2.23,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
3349005,3349,8,0,0,8.0,3000,0.0082,0.02,3.0466,9,-2.23,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
3349006,3349,9,0,0,10.0,3000,0.0082,0.02,3.5609,10,-2.23,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
3349007,3349,10,0,0,12.0,3000,0.0082,0.02,3.8082,11,-2.23,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
3354000,3354,0,1,0,0.0,0,0.0099,0.12,4.06,7,-3.34,3.23,1.95,1.32,1.03,0.822,0.683,-1.0,-1.0,-1.0,-1.0,-1.0
3354002,3354,2,0,0,0.0,1600,0.0079,0.08,4.06,7,-3.34,3.23,1.95,1.32,1.03,0.822,0.683,-1.0,-1.0,-1.0,-1.0,-1.0
3354003,3354,3,0,0,0.0,2400,0.0069,0.02,3.47,7,-3.34,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
3354004,3354,7,0,0,2.0,3000,0.0069,0.02,3.5832,8,-3.34,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
3354005,3354,8,0,0,4.0,3000,0.0069,0.02,3.1851,9,-3.34,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
3354006,3354,9,0,0,6.0,3000,0.0069,0.02,3.7228,10,-3.34,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
3354007,3354,10,0,0,8.0,3000,0.0069,0.02,3.9814,11,-3.34,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
3355000,3355,0,1,0,0.0,0,0.0113,0.02,3.73,8,-2.76,3.14,2.05,1.43,1.1,0.86,0.68,0.56,-1.0,-1.0,-1.0,-1.0
3355002,3355,2,0,0,0.0,1600,0.009,0.02,3.73,8,-2.76,3.14,2.05,1.43,1.1,0.86,0.68,0.56,-1.0,-1.0,-1.0,-1.0
3355003,3355,3,0,0,0.0,2400,0.0079,0.02,3.73,8,-2.76,3.14,2.05,1.43,1.1,0.86,0.68,0.56,-1.0,-1.0,-1.0,-1.0
3355004,3355,6,0,0,-2.0,3000,0.0079,0.02,3.5835,7,-2.76,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
3355005,3355,8,0,0,2.0,3000,0.0079,0.02,3.1853,9,-2.76,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
3355006,3355,9,0,0,4.0,3000,0.0079,0.02,3.7231,10,-2.76,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
3355007,3355,10,0,0,6.0,3000,0.0079,0.02,3.9816,11,-2.76,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
3357000,3357,3,1,0,0.0,0,0.0132,0.05,3.52,11,-5.291,6.0,4.27,3.09,2.3,1.74,1.34,1.04,0.82,-1.0,0.68,0.55
3357004,3357,6,0,0,-8.0,3000,0.0231,0.02,2.2,7,-3.39,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
3357005,3357,7,0,0,-6.0,3000,0.0231,0.02,2.2,8,-3.39,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
3357006,3357,8,0,0,-4.0,3000,0.0231,0.02,2.2,9,-3.39,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
3357007,3357,9,0,0,-2.0,3000,0.0231,0.02,2.2,10,-3.39,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
3364000,3364,0,1,0,0.0,0,0.0135,0.02,4.059,8,-2.789,3.563,2.147,1.427,1.022,0.788,0.647,0.54,-1.0,-1.0,-1.0,-1.0
3364002,3364,2,0,0,0.0,1600,0.0108,0.02,4.06,8,-2.789,3.563,2.147,1.427,1.022,0.788,0.647,0.54,-1.0,-1.0,-1.0,-1.0
3364003,3364,3,0,0,0.0,2400,0.0095,0.02,4.06,8,-2.789,3.563,2.147,1.427,1.022,0.788,0.647,0.54,-1.0,-1.0,-1.0,-1.0
3364004,3364,6,0,0,-2.0,3000,0.0095,0.02,3.3995,7,-2.789,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
3364005,3364,8,0,0,2.0,3000,0.0095,0.02,3.0217,9,-2.789,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
3364006,3364,9,0,0,4.0,3000,0.0095,0.02,3.5319,10,-2.789,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
3364007,3364,10,0,0,6.0,3000,0.0095,0.02,3.7772,11,-2.789,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
3365000,3365,0,1,0,0.0,0,0.0097,0.16,3.15,6,-3.2,3.0,1.95,1.42,1.09,0.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3365002,3365,2,0,0,0.0,1600,0.0078,0.16,3.15,6,-3.2,3.0,1.95,1.42,1.09,0.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3365003,3365,3,0,0,0.0,2400,0.0068,0.02,3.35,7,-3.2,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
3365004,3365,7,0,0,4.0,3000,0.0068,0.02,2.9751,8,-3.2,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
3365005,3365,8,0,0,6.0,3000,0.0068,0.02,2.6445,9,-3.2,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
3365006,3365,9,0,0,8.0,3000,0.0068,0.02,3.091,10,-3.2,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
3365007,3365,10,0,0,10.0,3000,0.0068,0.02,3.3057,11,-3.2,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
3367000,3367,1,1,0,0.0,0,0.0117,0.02,3.273,8,-2.929,3.909,2.438,1.81,1.458,1.185,0.967,0.844,-1.0,-1.0,-1.0,-1.0
3367002,3367,2,0,0,0.0,1600,0.0105,0.02,3.27,8,-2.929,3.909,2.438,1.81,1.458,1.185,0.967,0.844,-1.0,-1.0,-1.0,-1.0
3367003,3367,3,0,0,0.0,2400,0.0094,0.02,3.27,8,-2.929,3.909,2.438,1.81,1.458,1.185,0.967,0.844,-1.0,-1.0,-1.0,-1.0
3367004,3367,6,0,0,-2.0,3000,0.0094,0.02,4.0193,7,-2.929,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
3367005,3367,8,0,0,2.0,3000,0.0094,0.02,3.5727,9,-2.929,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
3367006,3367,9,0,0,4.0,3000,0.0094,0.02,4.1759,10,-2.929,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
3367007,3367,10,0,0,6.0,3000,0.0094,0.02,4.4659,11,-2.929,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
3371000,3371,0,1,0,0.0,0,0.0091,0.16,2.88,6,-3.2,3.0,1.95,1.42,1.09,0.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3371002,3371,2,0,0,0.0,1600,0.0073,0.16,2.88,6,-3.2,3.0,1.95,1.42,1.09,0.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3371003,3371,3,0,0,0.0,2400,0.0063,0.02,3.06,7,-3.2,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
3371004,3371,7,0,0,4.0,3000,0.0063,0.02,3.353,8,-3.2,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
3371005,3371,8,0,0,6.0,3000,0.0063,0.02,2.9804,9,-3.2,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
3371006,3371,9,0,0,8.0,3000,0.0063,0.02,3.4836,10,-3.2,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
3371007,3371,10,0,0,10.0,3000,0.0063,0.02,3.7255,11,-3.2,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
3389000,3389,3,1,0,0.0,0,0.0085,0.02,4.38,8,-2.79,3.08,2.18,1.63,1.29,1.03,0.84,0.69,-1.0,-1.0,-1.0,-1.0
3389004,3389,6,0,0,-2.0,3000,0.0076,0.02,4.116,7,-2.79,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
3389005,3389,8,0,0,2.0,3000,0.0076,0.02,3.6587,9,-2.79,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
3389006,3389,9,0,0,4.0,3000,0.0076,0.02,4.2764,10,-2.79,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
3389007,3389,10,0,0,6.0,3000,0.0076,0.02,4.5734,11,-2.79,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
3390000,3390,0,1,0,0.0,0,0.0107,0.02,4.375,8,-2.979,3.334,2.285,1.728,1.369,1.115,0.904,0.703,-1.0,-1.0,-1.0,-1.0
3390002,3390,2,0,0,0.0,1600,0.0086,0.02,4.38,8,-2.979,3.334,2.285,1.728,1.369,1.115,0.904,0.703,-1.0,-1.0,-1.0,-1.0
3390003,3390,3,0,0,0.0,2400,0.0075,0.02,4.38,8,-2.979,3.334,2.285,1.728,1.369,1.115,0.904,0.703,-1.0,-1.0,-1.0,-1.0
3390004,3390,6,0,0,-2.0,3000,0.0075,0.02,3.9145,7,-2.979,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
3390005,3390,8,0,0,2.0,3000,0.0075,0.02,3.4795,9,-2.979,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
3390006,3390,9,0,0,4.0,3000,0.0075,0.02,4.067,10,-2.979,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
3390007,3390,10,0,0,6.0,3000,0.0075,0.02,4.3494,11,-2.979,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
3393000,3393,2,1,0,0.0,0,0.0087,0.01,3.545,10,-6.0,4.72,3.644,2.874,2.25,1.737,1.37,1.078,0.833,-1.0,0.657,-1.0
3393003,3393,3,0,0,0.0,2400,0.0078,0.01,3.54,10,-6.0,4.72,3.644,2.874,2.25,1.737,1.37,1.078,0.833,-1.0,0.657,-1.0
3393004,3393,6,0,0,-6.0,3000,0.0078,0.01,3.553,7,-6.0,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
3393005,3393,7,0,0,-4.0,3000,0.0078,0.01,3.553,8,-6.0,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
3393006,3393,8,0,0,-2.0,3000,0.0078,0.01,3.1582,9,-6.0,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
3393007,3393,10,0,0,2.0,3000,0.0078,0.01,3.9477,11,-6.0,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
3442000,3442,0,1,0,0.0,0,0.0104,0.02,4.4,8,-2.692,2.83,2.05,1.53,1.19,0.98,0.85,0.77,-1.0,-1.0,-1.0,-1.0
3442001,3442,3,0,0,0.0,2400,0.0073,0.02,4.4,8,-2.692,2.83,2.05,1.53,1.19,0.98,0.85,0.77,-1.0,-1.0,-1.0,-1.0
3442002,3442,6,0,0,-2.0,3000,0.0073,0.02,3.9794,7,-2.692,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
3442003,3442,8,0,0,2.0,3000,0.0073,0.02,3.5372,9,-2.692,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
3442004,3442,9,0,0,4.0,3000,0.0073,0.02,4.1344,10,-2.692,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
3442005,3442,10,0,0,6.0,3000,0.0073,0.02,4.4215,11,-2.692,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
3444000,3444,2,1,0,0.0,0,0.0146,0.1,4.283,2,-4.2,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3447000,3447,0,1,0,0.0,0,0.0096,0.02,3.23,9,-4.21,4.65,2.815,1.953,1.405,1.045,0.813,0.635,0.527,-1.0,-1.0,-1.0
3447002,3447,2,0,0,0.0,1600,0.0077,0.02,3.23,9,-4.21,4.65,2.815,1.953,1.405,1.045,0.813,0.635,0.527,-1.0,-1.0,-1.0
3447003,3447,3,0,0,0.0,2400,0.0067,0.02,3.23,9,-4.21,4.65,2.815,1.953,1.405,1.045,0.813,0.635,0.527,-1.0,-1.0,-1.0
3447004,3447,6,0,0,-4.0,3000,0.0067,0.02,3.622,7,-4.21,4.14,2.67,1.82,1.33,1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0
3447005,3447,7,0,0,-2.0,3000,0.0067,0.02,3.622,8,-4.21,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
3447006,3447,9,0,0,2.0,3000,0.0067,0.02,3.7631,10,-4.21,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
3447007,3447,10,0,0,4.0,3000,0.0067,0.02,4.0244,11,-4.21,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
3448000,3448,3,1,0,0.0,0,0.0135,0.04,3.818,7,-3.452,3.21,2.26,1.75,1.42,1.15,0.96,-1.0,-1.0,-1.0,-1.0,-1.0
3448004,3448,7,0,0,2.0,3000,0.0122,0.02,3.5844,8,-3.452,4.15,2.69,1.9,1.42,1.12,0.95,0.8,-1.0,-1.0,-1.0,-1.0
3448005,3448,8,0,0,4.0,3000,0.0122,0.02,3.1862,9,-3.452,4.17,2.95,2.2,1.71,1.38,1.17,1.02,0.9,-1.0,-1.0,-1.0
3448006,3448,9,0,0,6.0,3000,0.0122,0.02,3.7241,10,-3.452,4.17,2.9,2.15,1.66,1.34,1.13,0.98,0.86,-1.0,0.77,-1.0
3448007,3448,10,0,0,8.0,3000,0.0122,0.02,3.9827,11,-3.452,4.17,2.73,1.94,1.49,1.21,1.04,0.92,0.84,-1.0,0.78,0.72
