Id,Ordinal,Level,EngineID,IsStock,ManufacturerID,Price,MassDiff,WeightDistDiff,DragScale,WindInstabilityScale
2486001,2486,1,1112,0,66,38000,-30.0,0.01,1.0,1.0
2486002,2486,2,960,0,66,25000,66.0,-0.021,1.0,1.0
2486003,2486,3,2292,0,66,40000,78.0,-0.025,1.0,1.0
2492000,2492,0,2622,1,19,0,0.0,0.0,1.0,1.0
2492001,2492,1,2292,0,19,40000,-25.5,-0.005,1.0,1.0
2492002,2492,2,858,0,19,50000,46.5,0.009,1.0,1.0
2492003,2492,3,468,0,19,50000,-97.5,-0.018,1.0,1.0
2492004,2492,4,50,0,19,50000,46.5,0.009,1.0,1.0
2493000,2493,0,2623,1,2,0,0.0,0.0,1.0,1.0
2493001,2493,1,468,0,2,50000,-124.0,-0.024,1.0,1.0
2494000,2494,0,2624,1,55,0,0.0,0.0,1.0,1.0
2494001,2494,1,3608,0,55,20000,217.0,0.028,1.0,1.0
2494002,2494,2,2292,0,55,40000,-24.0,-0.003,1.0,1.0
2494003,2494,3,858,0,55,50000,48.0,0.006,1.0,1.0
2494004,2494,4,50,0,55,50000,48.0,0.006,1.0,1.0
2507000,2507,0,2637,1,9,0,0.0,0.0,1.0,1.0
2507001,2507,1,2262,0,9,20000,-57.0,-0.011,1.0,1.0
2507002,2507,2,3608,0,9,20000,192.0,0.038,1.0,1.0
2507003,2507,3,1022,0,9,25000,-24.3,-0.005,1.0,1.0
2507004,2507,4,3646,0,9,75000,63.0,0.013,1.0,1.0
2507005,2507,5,3067,0,9,75000,23.0,0.005,1.0,1.0
2510000,2510,0,2640,1,59,0,0.0,0.0,1.0,1.0
2510001,2510,1,2262,0,59,20000,-40.0,-0.008,1.0,1.0
2510002,2510,2,3608,0,59,20000,209.0,0.042,1.0,1.0
2510003,2510,3,1022,0,59,25000,-7.3,-0.001,1.0,1.0
2510004,2510,4,858,0,59,50000,40.0,0.008,1.0,1.0
2510005,2510,5,2838,0,59,40000,-15.0,-0.003,1.0,1.0
2510006,2510,6,3067,0,59,75000,40.0,0.008,1.0,1.0
2511000,2511,0,2641,1,88,0,0.0,0.0,1.0,1.0
2511001,2511,1,2262,0,88,20000,-25.0,-0.007,1.0,1.0
2511002,2511,2,3608,0,88,20000,224.0,0.065,1.0,1.0
2511003,2511,3,1022,0,88,25000,7.7,0.002,1.0,1.0
2511004,2511,4,858,0,88,50000,55.0,0.016,1.0,1.0
2511005,2511,5,2794,0,88,50000,-45.0,-0.013,1.0,1.0
2512000,2512,0,2642,1,31,0,0.0,0.0,1.0,1.0
2512001,2512,1,2154,0,31,28000,-96.0,-0.021,1.0,1.0
2512002,2512,2,136,0,31,10000,-58.0,-0.013,1.0,1.0
2512003,2512,3,199,0,31,23000,20.0,0.004,1.0,1.0
2512004,2512,4,2262,0,31,20000,-26.0,-0.006,1.0,1.0
2512005,2512,5,2838,0,31,40000,-1.0,0.0,1.0,1.0
2515000,2515,0,2645,1,140,0,0.0,0.0,1.0,1.0
2515001,2515,1,2154,0,140,28000,3.0,-0.001,1.0,1.0
2517000,2517,0,2647,1,14,0,0.0,0.0,1.0,1.0
2517001,2517,1,50,0,14,50000,17.0,0.002,1.0,1.0
2517002,2517,2,3067,0,14,75000,17.0,0.002,1.0,1.0
2521000,2521,0,2651,1,141,0,0.0,0.0,1.0,1.0
2521001,2521,1,2221,0,141,25000,-5.0,0.002,1.0,1.0
2521002,2521,2,2154,0,141,28000,45.0,-0.019,1.0,1.0
2526000,2526,0,2656,1,20,0,0.0,0.0,1.0,1.0
2527000,2527,0,2657,1,2,0,0.0,0.0,1.0,1.0
2528000,2528,0,2658,1,39,0,0.0,0.0,1.0,1.0
2528001,2528,1,2886,0,39,50000,15.0,-0.003,1.0,1.0
2529000,2529,0,2659,1,39,0,0.0,0.0,1.0,1.0
2529001,2529,1,2658,0,39,34000,40.0,-0.009,1.0,1.0
2534000,2534,0,2664,1,39,0,0.0,0.0,1.0,1.0
2534001,2534,1,2154,0,39,28000,-65.0,-0.015,1.0,1.0
2534002,2534,2,136,0,39,10000,-27.0,-0.006,1.0,1.0
2534003,2534,3,199,0,39,23000,51.0,0.012,1.0,1.0
2534004,2534,4,2262,0,39,20000,5.0,0.001,1.0,1.0
2534005,2534,5,795,0,39,60000,-15.0,-0.003,1.0,1.0
2534006,2534,6,2838,0,39,40000,30.0,0.007,1.0,1.0
2534007,2534,7,2420,0,39,60000,45.0,0.01,1.0,1.0
2541000,2541,0,2671,1,24,0,0.0,0.0,1.0,1.0
2541001,2541,1,1112,0,24,38000,-63.0,0.02,1.0,1.0
2541002,2541,2,960,0,24,25000,33.0,-0.01,1.0,1.0
2541003,2541,3,2292,0,24,40000,45.0,-0.014,1.0,1.0
2544000,2544,0,2674,1,11,0,0.0,0.0,1.0,1.0
2544001,2544,1,468,0,11,50000,-96.7,-0.019,1.0,1.0
2544002,2544,2,50,0,11,50000,47.3,0.009,1.0,1.0
2549000,2549,0,2679,1,39,0,0.0,0.0,1.0,1.0
2549001,2549,1,468,0,39,50000,-39.0,0.013,1.0,1.0
2551000,2551,0,2681,1,14,0,0.0,0.0,1.0,1.0
2551001,2551,1,2262,0,14,20000,2.0,0.0,1.0,1.0
2551002,2551,2,3608,0,14,20000,251.0,0.042,1.0,1.0
2551003,2551,3,1022,0,14,25000,34.7,0.006,1.0,1.0
2551004,2551,4,858,0,14,50000,82.0,0.014,1.0,1.0
2552000,2552,0,2682,1,142,0,0.0,0.0,1.0,1.0
2552001,2552,1,2154,0,142,28000,3.0,-0.001,1.0,1.0
2558000,2558,0,2688,1,144,0,0.0,0.0,1.0,1.0
2558001,2558,1,2262,0,144,20000,-118.0,-0.022,1.0,1.0
2558002,2558,2,3608,0,144,20000,131.0,0.024,1.0,1.0
2558003,2558,3,1022,0,144,25000,-85.3,-0.016,1.0,1.0
2558004,2558,4,858,0,144,50000,-38.0,-0.007,1.0,1.0
2558005,2558,5,2794,0,144,50000,-138.0,-0.025,1.0,1.0
2558006,2558,6,3067,0,144,75000,-38.0,-0.007,1.0,1.0
2559000,2559,0,2689,1,19,0,0.0,0.0,1.0,1.0
2559001,2559,1,136,0,19,10000,-101.0,-0.02,1.0,1.0
2559002,2559,2,960,0,19,25000,-73.0,-0.014,1.0,1.0
2559003,2559,3,2292,0,19,40000,-61.0,-0.012,1.0,1.0
2559004,2559,4,2838,0,19,40000,-44.0,-0.009,1.0,1.0
2560000,2560,0,2690,1,55,0,0.0,0.0,1.0,1.0
2560001,2560,1,2154,0,55,28000,-20.0,-0.004,1.0,1.0
2560002,2560,2,2838,0,55,40000,75.0,0.016,1.0,1.0
2560003,2560,3,2794,0,55,50000,30.0,0.006,1.0,1.0
2562000,2562,0,2692,1,64,0,0.0,0.0,1.0,1.0
2562001,2562,1,2154,0,64,28000,50.0,0.028,1.0,1.0
2562002,2562,2,136,0,64,10000,88.0,0.049,1.0,1.0
2563000,2563,0,2693,1,146,0,0.0,0.0,1.0,1.0
2563001,2563,1,2221,0,146,25000,5.0,0.003,1.0,1.0
2563002,2563,2,2154,0,146,28000,55.0,0.036,1.0,1.0
2566000,2566,0,2696,1,49,0,0.0,0.0,1.0,1.0
2566001,2566,1,2154,0,49,28000,-152.0,-0.029,1.0,1.0
2566002,2566,2,2766,0,49,50000,-122.0,-0.024,1.0,1.0
2566003,2566,3,2262,0,49,20000,-82.0,-0.016,1.0,1.0
2566004,2566,4,3608,0,49,20000,167.0,0.032,1.0,1.0
2566005,2566,5,720,0,49,50000,-42.0,-0.008,1.0,1.0
2566006,2566,6,2838,0,49,40000,-57.0,-0.011,1.0,1.0
2566007,2566,7,2794,0,49,50000,-102.0,-0.02,1.0,1.0
2568000,2568,0,2698,1,52,0,0.0,0.0,1.0,1.0
2568001,2568,1,118,0,52,15000,31.0,-0.009,1.0,1.0
2568002,2568,2,2846,0,52,28000,21.0,-0.006,1.0,1.0
2568003,2568,3,2658,0,52,34000,116.0,-0.032,1.0,1.0
2569000,2569,0,2699,1,96,0,0.0,0.0,1.0,1.0
2569001,2569,1,50,0,96,50000,50.0,-0.016,1.0,1.0
2570000,2570,0,2700,1,19,0,0.0,0.0,1.0,1.0
2570001,2570,1,2838,0,19,40000,36.0,0.006,1.0,1.0
2571000,2571,0,2701,1,19,0,0.0,0.0,1.0,1.0
2571001,2571,1,2154,0,19,28000,-59.0,-0.01,1.0,1.0
2571002,2571,2,960,0,19,25000,7.0,0.001,1.0,1.0
2571003,2571,3,2838,0,19,40000,36.0,0.006,1.0,1.0
2574000,2574,0,2704,1,86,0,0.0,0.0,1.0,1.0
2574001,2574,1,50,0,86,50000,80.0,0.01,1.0,1.0
2574002,2574,2,2794,0,86,50000,-20.0,-0.003,1.0,1.0
2575000,2575,0,2705,1,148,0,0.0,0.0,1.0,1.0
2575001,2575,1,3608,0,148,20000,184.0,0.055,1.0,1.0
2575002,2575,2,50,0,148,50000,15.0,0.005,1.0,1.0
2575003,2575,3,2794,0,148,50000,-85.0,-0.026,1.0,1.0
2577000,2577,0,2707,1,13,0,0.0,0.0,1.0,1.0
2580000,2580,0,2710,1,14,0,0.0,0.0,1.0,1.0
2580001,2580,1,3608,0,14,20000,251.0,0.041,1.0,1.0
2580002,2580,2,1022,0,14,25000,34.7,0.006,1.0,1.0
2585000,2585,0,2715,1,14,0,0.0,0.0,1.0,1.0
2585001,2585,1,2262,0,14,20000,-72.0,-0.014,1.0,1.0
2585002,2585,2,3608,0,14,20000,177.0,0.034,1.0,1.0
2585003,2585,3,1022,0,14,25000,-39.3,-0.008,1.0,1.0
2585004,2585,4,50,0,14,50000,8.0,0.002,1.0,1.0
2585005,2585,5,3646,0,14,75000,48.0,0.009,1.0,1.0
2586000,2586,0,2780,1,53,0,0.0,0.0,1.0,1.0
2586001,2586,1,960,0,53,25000,-64.0,-0.011,1.0,1.0
2613000,2613,0,2743,1,80,0,0.0,0.0,1.0,1.0
2613001,2613,1,2262,0,80,20000,-40.0,-0.007,1.0,1.0
2613002,2613,2,3608,0,80,20000,209.0,0.034,1.0,1.0
2613003,2613,3,50,0,80,50000,40.0,0.007,1.0,1.0
2613004,2613,4,2794,0,80,50000,-60.0,-0.01,1.0,1.0
2613005,2613,5,3067,0,80,75000,40.0,0.007,1.0,1.0
2614000,2614,0,2744,1,14,0,0.0,0.0,1.0,1.0
2614001,2614,1,199,0,14,23000,-49.0,-0.009,1.0,1.0
2614002,2614,2,3608,0,14,20000,154.0,0.029,1.0,1.0
2614003,2614,3,2923,0,14,40000,-45.0,-0.008,1.0,1.0
2614004,2614,4,2530,0,14,25000,-60.0,-0.011,1.0,1.0
2614005,2614,5,1022,0,14,25000,-62.3,-0.012,1.0,1.0
2614006,2614,6,50,0,14,50000,-15.0,-0.003,1.0,1.0
2614007,2614,7,2794,0,14,50000,-115.0,-0.021,1.0,1.0
2614008,2614,8,3646,0,14,75000,25.0,0.005,1.0,1.0
2616000,2616,0,2746,1,21,0,0.0,0.0,1.0,1.0
2616001,2616,1,468,0,21,50000,-98.0,0.018,1.0,1.0
2618000,2618,0,2748,1,31,0,0.0,0.0,1.0,1.0
2624000,2624,0,2753,1,58,0,0.0,0.0,1.0,1.0
2625000,2625,0,2754,1,4,0,0.0,0.0,1.0,1.0
2625001,2625,1,50,0,4,50000,-90.0,-0.011,1.0,1.0
2628000,2628,0,2758,1,6,0,0.0,0.0,1.0,1.0
2628001,2628,1,960,0,6,25000,28.0,0.006,1.0,1.0
2628002,2628,2,2838,0,6,40000,57.0,0.011,1.0,1.0
2636000,2636,0,2766,1,49,0,0.0,0.0,1.0,1.0
2636001,2636,1,2262,0,49,20000,40.0,-0.007,1.0,1.0
2636002,2636,2,720,0,49,50000,80.0,-0.013,1.0,1.0
2636003,2636,3,2794,0,49,50000,20.0,-0.003,1.0,1.0
2647000,2647,0,2777,1,34,0,0.0,0.0,1.0,1.0
2649000,2649,0,2779,1,14,0,0.0,0.0,1.0,1.0
2649001,2649,1,2262,0,14,20000,-25.0,-0.004,1.0,1.0
2649002,2649,2,3608,0,14,20000,224.0,0.037,1.0,1.0
2649003,2649,3,1022,0,14,25000,7.7,0.001,1.0,1.0
2649004,2649,4,1115,0,14,25000,58.0,0.009,1.0,1.0
2649005,2649,5,3646,0,14,75000,95.0,0.015,1.0,1.0
2654000,2654,0,2785,1,137,0,0.0,0.0,1.0,1.0
2654001,2654,1,2292,0,137,40000,-46.0,-0.009,1.0,1.0
2656000,2656,0,2787,1,49,0,0.0,0.0,1.0,1.0
2656001,2656,1,2154,0,49,28000,-129.9,-0.018,1.0,1.0
2656002,2656,2,2262,0,49,20000,-59.9,-0.008,1.0,1.0
2656003,2656,3,3608,0,49,20000,189.1,0.026,1.0,1.0
2656004,2656,4,720,0,49,50000,-19.9,-0.003,1.0,1.0
2656005,2656,5,2838,0,49,40000,-34.9,-0.005,1.0,1.0
2656006,2656,6,2794,0,49,50000,-79.9,-0.011,1.0,1.0
2659000,2659,0,2790,1,31,0,0.0,0.0,1.0,1.0
2659001,2659,1,2154,0,31,28000,-19.0,-0.005,1.0,1.0
2659002,2659,2,136,0,31,10000,19.0,0.005,1.0,1.0
2659003,2659,3,199,0,31,23000,97.0,0.023,1.0,1.0
2659004,2659,4,2262,0,31,20000,51.0,0.012,1.0,1.0
2659005,2659,5,795,0,31,60000,31.0,0.007,1.0,1.0
2659006,2659,6,2838,0,31,40000,76.0,0.018,1.0,1.0
2662000,2662,0,2793,1,31,0,0.0,0.0,1.0,1.0
2662001,2662,1,199,0,31,23000,-162.0,-0.015,1.0,1.0
2662002,2662,2,2262,0,31,20000,-208.0,-0.019,1.0,1.0
2662003,2662,3,3608,0,31,20000,41.0,0.004,1.0,1.0
2662004,2662,4,327,0,31,50000,-216.0,-0.019,1.0,1.0
2662005,2662,5,720,0,31,50000,-168.0,-0.015,1.0,1.0
2662006,2662,6,1022,0,31,25000,-175.3,-0.016,1.0,1.0
2662007,2662,7,858,0,31,50000,-128.0,-0.011,1.0,1.0
2662008,2662,8,2838,0,31,40000,-183.0,-0.016,1.0,1.0
2662009,2662,9,2794,0,31,50000,-228.0,-0.02,1.0,1.0
2662010,2662,10,3067,0,31,75000,-128.0,-0.011,1.0,1.0
2663000,2663,0,2794,1,151,0,0.0,0.0,1.0,1.0
2663001,2663,1,50,0,151,50000,100.0,0.018,1.0,1.0
2663002,2663,2,3067,0,151,75000,100.0,0.018,1.0,1.0
2665000,2665,0,2796,1,4,0,0.0,0.0,1.0,1.0
2665001,2665,1,50,0,4,50000,-20.0,-0.003,1.0,1.0
2708000,2708,0,2839,1,6,0,0.0,0.0,1.0,1.0
2708001,2708,1,2292,0,6,40000,-32.0,-0.004,1.0,1.0
2708002,2708,2,858,0,6,50000,40.0,0.005,1.0,1.0
2710000,2710,0,2841,1,14,0,0.0,0.0,1.0,1.0
2710001,2710,1,2154,0,14,28000,-42.0,-0.006,1.0,1.0
2710002,2710,2,136,0,14,10000,-4.0,-0.001,1.0,1.0
2710003,2710,3,2262,0,14,20000,28.0,0.004,1.0,1.0
2711000,2711,0,2842,1,26,0,0.0,0.0,1.0,1.0
2711001,2711,1,2154,0,26,28000,-25.0,-0.005,1.0,1.0
2712000,2712,0,2843,1,30,0,0.0,0.0,1.0,1.0
2712001,2712,1,2154,0,30,28000,-40.0,-0.009,1.0,1.0
2712002,2712,2,2262,0,30,20000,30.0,0.007,1.0,1.0
2713000,2713,0,2844,1,200,0,0.0,0.0,1.0,1.0
2714000,2714,0,2845,1,200,0,0.0,0.0,1.0,1.0
2728000,2728,0,2859,1,156,0,0.0,0.0,1.0,1.0
2728001,2728,1,2262,0,156,20000,-60.0,-0.012,1.0,1.0
2728002,2728,2,267,0,156,25000,50.0,0.01,1.0,1.0
2728003,2728,3,3608,0,156,20000,189.0,0.039,1.0,1.0
2728004,2728,4,1022,0,156,25000,-27.3,-0.006,1.0,1.0
2728005,2728,5,50,0,156,50000,20.0,0.004,1.0,1.0
2728006,2728,6,3646,0,156,75000,60.0,0.012,1.0,1.0
2728007,2728,7,3067,0,156,75000,20.0,0.004,1.0,1.0
2729000,2729,0,2860,1,156,0,0.0,0.0,1.0,1.0
2729001,2729,1,3608,0,156,20000,139.0,0.026,1.0,1.0
2729002,2729,2,1022,0,156,25000,-77.3,-0.014,1.0,1.0
2729003,2729,3,50,0,156,50000,-30.0,-0.006,1.0,1.0
2729004,2729,4,3646,0,156,75000,10.0,0.002,1.0,1.0
2730000,2730,0,2861,1,156,0,0.0,0.0,1.0,1.0
2730001,2730,1,2262,0,156,20000,117.0,0.042,1.0,1.0
2732000,2732,0,2863,1,156,0,0.0,0.0,1.0,1.0
2732001,2732,1,177,0,156,12500,-140.0,-0.032,1.0,1.0
2732002,2732,2,795,0,156,60000,-90.0,-0.021,1.0,1.0
2734000,2734,0,2865,1,156,0,0.0,0.0,1.0,1.0
2736000,2736,0,2867,1,156,0,0.0,0.0,1.0,1.0
2736001,2736,1,2427,0,156,30000,-3.0,0.001,1.0,1.0
2736002,2736,2,2658,0,156,34000,-28.0,0.006,1.0,1.0
2738000,2738,0,2869,1,31,0,0.0,0.0,1.0,1.0
2738001,2738,1,136,0,31,10000,-78.0,-0.015,1.0,1.0
2738002,2738,2,2262,0,31,20000,-46.0,-0.009,1.0,1.0
2738003,2738,3,327,0,31,50000,-54.0,-0.01,1.0,1.0
2738004,2738,4,720,0,31,50000,-6.0,-0.001,1.0,1.0
2738005,2738,5,2838,0,31,40000,-21.0,-0.004,1.0,1.0
2739000,2739,0,2870,1,9,0,0.0,0.0,1.0,1.0
2739001,2739,1,50,0,9,50000,30.0,0.005,1.0,1.0
2739002,2739,2,3646,0,9,75000,70.0,0.012,1.0,1.0
2741000,2741,0,2872,1,39,0,0.0,0.0,1.0,1.0
2741001,2741,1,2292,0,39,40000,-22.0,-0.003,1.0,1.0
2742000,2742,0,2873,1,88,0,0.0,0.0,1.0,1.0
2742001,2742,1,50,0,88,50000,58.0,0.008,1.0,1.0
2742002,2742,2,2794,0,88,50000,-42.0,-0.006,1.0,1.0
2742003,2742,3,3067,0,88,75000,58.0,0.008,1.0,1.0
2743000,2743,0,2874,1,49,0,0.0,0.0,1.0,1.0
2743001,2743,1,2154,0,49,28000,-129.9,-0.017,1.0,1.0
2743002,2743,2,2262,0,49,20000,-59.9,-0.008,1.0,1.0
2743003,2743,3,3608,0,49,20000,189.1,0.025,1.0,1.0
2743004,2743,4,720,0,49,50000,-19.9,-0.003,1.0,1.0
2743005,2743,5,2838,0,49,40000,-34.9,-0.005,1.0,1.0
2743006,2743,6,2794,0,49,50000,-79.9,-0.011,1.0,1.0
2744000,2744,0,2875,1,31,0,0.0,0.0,1.0,1.0
2744001,2744,1,2154,0,31,28000,-56.0,-0.008,1.0,1.0
2744002,2744,2,199,0,31,23000,60.0,0.008,1.0,1.0
2744003,2744,3,2262,0,31,20000,14.0,0.002,1.0,1.0
2744004,2744,4,2135,0,31,30000,54.0,0.008,1.0,1.0
2744005,2744,5,327,0,31,50000,6.0,0.001,1.0,1.0
2744006,2744,6,720,0,31,50000,54.0,0.008,1.0,1.0
2744007,2744,7,2838,0,31,40000,39.0,0.005,1.0,1.0
2744008,2744,8,2794,0,31,50000,-6.0,-0.001,1.0,1.0
2750000,2750,0,2881,1,148,0,0.0,0.0,1.0,1.0
2755000,2755,0,2886,1,39,0,0.0,0.0,1.0,1.0
2755001,2755,1,468,0,39,50000,-104.0,0.022,1.0,1.0
2773000,2773,0,2904,1,39,0,0.0,0.0,1.0,1.0
2773001,2773,1,2292,0,39,40000,-22.0,-0.003,1.0,1.0
2792000,2792,0,2923,1,14,0,0.0,0.0,1.0,1.0
2793000,2793,0,2924,1,13,0,0.0,0.0,1.0,1.0
2825000,2825,0,2956,1,24,0,0.0,0.0,1.0,1.0
2825001,2825,1,960,0,24,25000,-15.0,0.004,1.0,1.0
2825002,2825,2,2292,0,24,40000,-3.0,0.001,1.0,1.0
2838000,2838,0,2969,1,123,0,0.0,0.0,1.0,1.0
2838001,2838,1,2262,0,123,20000,-20.0,-0.002,1.0,1.0
2838002,2838,2,3608,0,123,20000,229.0,0.022,1.0,1.0
2838003,2838,3,1022,0,123,25000,12.7,0.001,1.0,1.0
2838004,2838,4,858,0,123,50000,60.0,0.006,1.0,1.0
2838005,2838,5,50,0,123,50000,60.0,0.006,1.0,1.0
2838006,2838,6,2794,0,123,50000,-40.0,-0.004,1.0,1.0
2838007,2838,7,3067,0,123,75000,60.0,0.006,1.0,1.0
2839000,2839,0,2970,1,11,0,0.0,0.0,1.0,1.0
2839001,2839,1,3608,0,11,20000,229.0,0.027,1.0,1.0
2839002,2839,2,1022,0,11,25000,12.7,0.002,1.0,1.0
2839003,2839,3,858,0,11,50000,60.0,0.007,1.0,1.0
2839004,2839,4,50,0,11,50000,60.0,0.007,1.0,1.0
2841000,2841,0,2972,1,88,0,0.0,0.0,1.0,1.0
2841001,2841,1,50,0,88,50000,58.0,0.007,1.0,1.0
2841002,2841,2,3067,0,88,75000,58.0,0.007,1.0,1.0
2844000,2844,0,2975,1,159,0,0.0,0.0,1.0,1.0
2844001,2844,1,1112,0,159,38000,-90.0,0.037,1.0,1.0
2846000,2846,0,2977,1,27,0,0.0,0.0,1.0,1.0
2847000,2847,0,2978,1,9,0,0.0,0.0,1.0,1.0
2847001,2847,1,2262,0,9,20000,14.0,0.002,1.0,1.0
2847002,2847,2,2794,0,9,50000,-6.0,-0.001,1.0,1.0
2847003,2847,3,3067,0,9,75000,94.0,0.013,1.0,1.0
2865000,2865,0,2996,1,25,0,0.0,0.0,1.0,1.0
2865001,2865,1,579,0,25,46000,-5.0,-0.001,1.0,1.0
2865002,2865,2,2292,0,25,40000,8.0,0.001,1.0,1.0
2865003,2865,3,2597,0,25,40000,0.0,0.0,1.0,1.0
2865004,2865,4,2838,0,25,40000,25.0,0.004,1.0,1.0
2870000,2870,0,3002,1,16,0,0.0,0.0,1.0,1.0
2870001,2870,1,2154,0,16,28000,-30.0,-0.006,1.0,1.0
2871000,2871,0,3003,1,162,0,0.0,0.0,1.0,1.0
2871001,2871,1,2221,0,162,25000,-20.0,0.008,1.0,1.0
2871002,2871,2,2154,0,162,28000,30.0,-0.012,1.0,1.0
2872000,2872,0,3004,1,17,0,0.0,0.0,1.0,1.0
2872001,2872,1,2154,0,17,28000,-39.0,-0.008,1.0,1.0
2894000,2894,0,3026,1,14,0,0.0,0.0,1.0,1.0
2894001,2894,1,2154,0,14,28000,-10.0,-0.003,1.0,1.0
2902000,2902,0,3034,1,200,0,0.0,0.0,1.0,1.0
2903000,2903,0,3035,1,48,0,0.0,0.0,1.0,1.0
2903001,2903,1,2846,0,48,28000,-15.0,-0.003,1.0,1.0
2903002,2903,2,2262,0,48,20000,55.0,0.012,1.0,1.0
2903003,2903,3,2658,0,48,34000,80.0,0.017,1.0,1.0
2905000,2905,0,3037,1,52,0,0.0,0.0,1.0,1.0
2905001,2905,1,2154,0,52,28000,-69.0,-0.014,1.0,1.0
2905002,2905,2,960,0,52,25000,-3.0,-0.001,1.0,1.0
2906000,2906,0,3038,1,52,0,0.0,0.0,1.0,1.0
2906001,2906,1,2154,0,52,28000,-34.0,-0.008,1.0,1.0
2909000,2909,0,3041,1,11,0,0.0,0.0,1.0,1.0
2909001,2909,1,50,0,11,50000,45.0,0.007,1.0,1.0
2910000,2910,0,3042,1,20,0,0.0,0.0,1.0,1.0
2911000,2911,0,3043,1,165,0,0.0,0.0,1.0,1.0
2911001,2911,1,2221,0,165,25000,-65.0,-0.024,1.0,1.0
2911002,2911,2,2154,0,165,28000,-15.0,-0.006,1.0,1.0
2930000,2930,0,3062,1,14,0,0.0,0.0,1.0,1.0
2935000,2935,0,3067,1,166,0,0.0,0.0,1.0,1.0
2937000,2937,0,3069,1,14,0,0.0,0.0,1.0,1.0
2937001,2937,1,2154,0,14,28000,0.0,0.0,1.0,1.0
2941000,2941,0,3073,1,21,0,0.0,0.0,1.0,1.0
2941001,2941,1,468,0,21,50000,-72.0,0.023,1.0,1.0
2947000,2947,0,3079,1,28,0,0.0,0.0,1.0,1.0
2948000,2948,0,3080,1,28,0,0.0,0.0,1.0,1.0
2951000,2951,0,3083,1,31,0,0.0,0.0,1.0,1.0
2964000,2964,0,3096,1,165,0,0.0,0.0,1.0,1.0
2973000,2973,0,3105,1,179,0,0.0,0.0,1.0,1.0
2973001,2973,1,2154,0,179,28000,-5.0,0.001,1.0,1.0
2974000,2974,0,3106,1,13,0,0.0,0.0,1.0,1.0
2974001,2974,1,468,0,13,50000,-132.0,-0.024,1.0,1.0
2976000,2976,0,3108,1,4,0,0.0,0.0,1.0,1.0
2976001,2976,1,136,0,4,10000,-232.0,-0.035,1.0,1.0
2976002,2976,2,960,0,4,25000,-204.0,-0.031,1.0,1.0
2976003,2976,3,2292,0,4,40000,-192.0,-0.029,1.0,1.0
2976004,2976,4,858,0,4,50000,-120.0,-0.018,1.0,1.0
2976005,2976,5,2838,0,4,40000,-175.0,-0.026,1.0,1.0
2979000,2979,0,3111,1,14,0,0.0,0.0,1.0,1.0
2979001,2979,1,2221,0,14,25000,-48.0,-0.019,1.0,1.0
2979002,2979,2,118,0,14,15000,12.0,0.005,1.0,1.0
2979003,2979,3,2154,0,14,28000,2.0,0.001,1.0,1.0
2980000,2980,0,3112,1,14,0,0.0,0.0,1.0,1.0
2980001,2980,1,2530,0,14,25000,8.0,-0.002,1.0,1.0
2980002,2980,2,2493,0,14,55000,3.0,-0.001,1.0,1.0
2980003,2980,3,1022,0,14,25000,5.7,-0.002,1.0,1.0
2981000,2981,0,3113,1,14,0,0.0,0.0,1.0,1.0
2981001,2981,1,732,0,14,33000,34.0,0.01,1.0,1.0
2981002,2981,2,2154,0,14,28000,4.0,0.001,1.0,1.0
2982000,2982,0,3115,1,156,0,0.0,0.0,1.0,1.0
2984000,2984,0,3116,1,156,0,0.0,0.0,1.0,1.0
2984001,2984,1,2154,0,156,28000,-8.0,-0.002,1.0,1.0
2985000,2985,0,3117,1,55,0,0.0,0.0,1.0,1.0
2985001,2985,1,960,0,55,25000,-24.0,-0.004,1.0,1.0
2985002,2985,2,2292,0,55,40000,-12.0,-0.002,1.0,1.0
2985003,2985,3,2838,0,55,40000,5.0,0.001,1.0,1.0
2985004,2985,4,2794,0,55,50000,-40.0,-0.007,1.0,1.0
2986000,2986,0,3118,1,28,0,0.0,0.0,1.0,1.0
2986001,2986,1,3608,0,28,20000,-46.0,0.002,1.0,1.0
2986002,2986,2,2554,0,28,50000,661.0,-0.028,1.0,1.0
2986003,2986,3,3123,0,28,75000,661.0,-0.028,1.0,1.0
2987000,2987,0,3119,1,171,0,0.0,0.0,1.0,1.0
2987001,2987,1,2221,0,171,25000,40.0,-0.085,1.0,1.0
2988000,2988,0,3120,1,27,0,0.0,0.0,1.0,1.0
2989000,2989,0,3121,1,173,0,0.0,0.0,1.0,1.0
2992000,2992,0,3124,1,19,0,0.0,0.0,1.0,1.0
2992001,2992,1,136,0,19,10000,-101.0,-0.029,1.0,1.0
2992002,2992,2,960,0,19,25000,-73.0,-0.021,1.0,1.0
2992003,2992,3,2292,0,19,40000,-61.0,-0.018,1.0,1.0
2992004,2992,4,2838,0,19,40000,-44.0,-0.013,1.0,1.0
2993000,2993,0,3125,1,50,0,0.0,0.0,1.0,1.0
2993001,2993,1,3608,0,50,20000,214.0,0.054,1.0,1.0
2993002,2993,2,960,0,50,25000,-39.0,-0.01,1.0,1.0
2993003,2993,3,2292,0,50,40000,-27.0,-0.007,1.0,1.0
2993004,2993,4,50,0,50,50000,45.0,0.011,1.0,1.0
2993005,2993,5,2838,0,50,40000,-10.0,-0.003,1.0,1.0
2995000,2995,0,3127,1,52,0,0.0,0.0,1.0,1.0
